Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jackson Baumeister","TBR",0.0471,0.0744,0.0614,5.24655,0.1754,0.1754,0,0,,1,4.46,1.0697,0.6216,0.58295,0.174,0.4344,0.0041,0.0476,0.7572,6.8148,3.9096,1.74309,1.566,0.169776,0.0973991,0.07237668335437775,0.268904,1.5041,0.293981,0.700119,0.403702,,5.32874,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jackson Baumeister","sa3023471",691765
"Victor Munoz",,0.0454,0.0711,0.0458,5.28804,0.3527,0.1377,0,0,,1,4.447,1.0988,0.6244,0.58756,0.175556,0.3804,0.0089,0.0487,0.6865,6.1785,3.4236,1.80468,1.58,0.154374,0.0855408,0.06883291900157928,0.273476,1.4792,0.292551,0.693031,0.373004,,5.33166,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Victor Munoz","sa3006381",678756
"David Shields","KCR",0.047,0.0745,0.0607,5.28201,0.1754,0.1754,0,0,,1,4.543,1.1176,0.6293,0.58689,0.139556,0.5006,0.0042,0.0423,0.6228,5.6052,4.5054,1.24411,1.256,0.13709,0.110191,0.02689853310585022,0.279393,1.6182,0.302076,0.695027,0.436034,,5.33246,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"David Shields","sa3067433",815789
"Logan Martin","SFG",0.0445,0.0771,0.0606,5.28426,0.1754,0.1754,0,0,,1,4.5,1.1265,0.6293,0.58714,0.153889,0.4169,0.0041,0.0435,0.5914,5.3226,3.7521,1.41857,1.385,0.131422,0.0926444,0.038777776062488556,0.278864,1.5434,0.29524,0.688351,0.433946,,5.33409,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Logan Martin","sa3023213",814803
"Tyler Ivey",,0.0472,0.0743,0.0614,5.24457,0.1754,0.1754,0,0,,1,4.464,1.0989,0.6225,0.58273,0.164556,0.4185,0.0041,0.0397,0.656,5.904,3.7665,1.5675,1.481,0.146953,0.09375,0.05320340394973755,0.274327,1.5174,0.293335,0.695326,0.408987,,5.33696,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Ivey","20237",663959
"James Kaprielian",,0.0461,0.0743,0.0563,5.34582,0.2117,0.1677,0,0,,1,4.464,1.0823,0.6301,0.59398,0.174667,0.4172,0.0047,0.0423,0.7227,6.5043,3.7548,1.73226,1.572,0.161895,0.0934588,0.06843637675046921,0.270271,1.4995,0.292113,0.692767,0.355998,,5.3389,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"James Kaprielian","18331",621076
"Manuel Urias","HOU",0.048,0.0714,0.0544,5.29848,0.2439,0.1609,0,0,,1,4.437,1.1212,0.6288,0.58872,0.171444,0.3786,0.0059,0.0376,0.6365,5.7285,3.4074,1.68119,1.543,0.143453,0.0853279,0.05812486261129379,0.27885,1.4998,0.295611,0.691392,0.420179,,5.33951,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Manuel Urias","sa3007606",679893
"Griffin Herring","COL",0.0435,0.0782,0.0557,5.54031,0.1754,0.1754,0,0,,1,4.558,1.13,0.6574,0.61559,0.156,0.5069,0.0042,0.0422,0.7348,6.6132,4.5621,1.4496,1.404,0.161211,0.111211,0.04999998211860657,0.281873,1.6369,0.31237,0.690518,0.442734,,5.34084,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Griffin Herring","sa3033707",702622
"Koyo Aoyagi",,0.0447,0.0677,0.0355,5.23089,0.4954,0.1074,0,0,,1,4.534,1.0584,0.6217,0.58121,0.149333,0.5253,0.0132,0.0536,0.7352,6.6168,4.7277,1.39958,1.344,0.162153,0.115858,0.04629465192556381,0.267604,1.5837,0.296058,0.699823,0.419994,,5.34277,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Koyo Aoyagi","sa3066034",829460
"Darlin Saladin","STL",0.046,0.0715,0.0512,5.15691,0.3131,0.1461,0,0,,1,4.51,1.0996,0.6155,0.57299,0.145333,0.4727,0.0079,0.0423,0.6133,5.5197,4.2543,1.29744,1.308,0.135987,0.104812,0.031175173819065094,0.275244,1.5723,0.294857,0.698989,0.442129,,5.34287,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Darlin Saladin","sa3015949",692404
"Ben Anderson",,0.0465,0.0742,0.0585,5.26455,0.2043,0.1693,0,0,,1,4.455,1.1484,0.6267,0.58495,0.161778,0.3672,0.0048,0.0405,0.5592,5.0328,3.3048,1.52288,1.456,0.125522,0.0824242,0.04309764504432678,0.283745,1.5156,0.296611,0.689545,0.437,,5.34295,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ben Anderson","sa3010560",670391
"Jacob Watters","TBR",0.0467,0.0748,0.0614,5.24196,0.1754,0.1754,0,0,,1,4.511,1.0976,0.6258,0.58244,0.153,0.4807,0.0041,0.0477,0.6827,6.1443,4.3263,1.42022,1.377,0.151341,0.106562,0.04477942734956741,0.275599,1.5783,0.300168,0.698263,0.466851,,5.34394,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jacob Watters","sa3020628",802138
"Edgar Barclay",,0.048,0.0722,0.0597,5.1237,0.2191,0.1661,0,0,,1,4.473,1.0733,0.6077,0.5693,0.162444,0.4419,0.0053,0.0455,0.6818,6.1362,3.9771,1.54288,1.462,0.152426,0.0987928,0.05363290011882782,0.269294,1.5152,0.289956,0.704702,0.385982,,5.34551,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edgar Barclay","sa1170012",687607
"Alec Baker","ARI",0.0463,0.0712,0.0464,5.42484,0.3164,0.1454,0,0,,1,4.472,1.1402,0.6417,0.60276,0.165333,0.3818,0.008,0.0431,0.6061,5.4549,3.4362,1.58748,1.488,0.135532,0.0853757,0.05015653371810913,0.281733,1.522,0.297609,0.682121,0.392885,,5.34697,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alec Baker","sa3022794",696508
"Mike Ruff",,0.0454,0.0718,0.0473,5.3073,0.3313,0.1423,0,0,,1,4.479,1.0942,0.628,0.5897,0.167667,0.4196,0.0084,0.0528,0.6925,6.2325,3.7764,1.65038,1.509,0.15461,0.0936816,0.060928769409656525,0.273099,1.5138,0.294471,0.692536,0.391004,,5.347,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Mike Ruff","sa3011125",668736
"Tommy Sommer",,0.0478,0.0728,0.0606,5.16789,0.201,0.17,0,0,,1,4.486,1.0701,0.6124,0.57421,0.162444,0.4662,0.0048,0.0384,0.7065,6.3585,4.1958,1.51544,1.462,0.15749,0.103923,0.05356665700674057,0.268775,1.5363,0.29162,0.705872,0.381987,,5.34771,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tommy Sommer","sa3016906",685311
"Maikel Miralles","SDP",0.0479,0.0721,0.0585,5.16249,0.2257,0.1647,0,0,,1,4.486,1.0825,0.6146,0.57361,0.156778,0.466,0.0055,0.0389,0.6701,6.0309,4.194,1.43798,1.411,0.149376,0.103879,0.045497097074985504,0.27191,1.5485,0.293487,0.702703,0.428092,,5.34775,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Maikel Miralles","sa3022418",808063
"Morgan McSweeney",,0.0473,0.0737,0.0606,5.22477,0.1886,0.1726,0,0,,1,4.447,1.0965,0.6197,0.58053,0.168778,0.4019,0.0044,0.0384,0.6498,5.8482,3.6171,1.61682,1.519,0.146121,0.0903755,0.0557454451918602,0.273667,1.4984,0.290993,0.696214,0.4,,5.35055,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Morgan McSweeney","sa3010781",669682
"Cam Caminiti","ATL",0.0502,0.0712,0.061,5.2623,0.1754,0.1754,0,0,,1,4.575,1.0856,0.6274,0.5847,0.14,0.5632,0.0042,0.0448,0.7099,6.3891,5.0688,1.26048,1.26,0.155169,0.123104,0.032065585255622864,0.273658,1.6488,0.303359,0.703056,0.445034,,5.35934,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cam Caminiti","sa3025607",807284
"Nick Sando","CIN",0.0447,0.0681,0.0359,5.19471,0.4846,0.1096,0,0,,1,4.491,1.0566,0.6151,0.57719,0.171556,0.478,0.0127,0.0476,0.79,7.11,4.302,1.65272,1.544,0.175907,0.106435,0.0694722905755043,0.266455,1.5346,0.294637,0.710356,0.392141,,5.36216,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nick Sando","sa3023511",805311
"Josh Hendrickson",,0.0476,0.0715,0.056,5.14575,0.2587,0.1577,0,0,,1,4.448,1.093,0.6092,0.57175,0.170111,0.3841,0.0064,0.0521,0.6459,5.8131,3.4569,1.68159,1.531,0.145211,0.0863534,0.05885792523622513,0.272446,1.4771,0.288783,0.700516,0.37399,,5.36338,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Josh Hendrickson","sa3011196",681973
"William Fleming",,0.0449,0.069,0.0386,5.24925,0.4459,0.1179,0,0,,1,4.442,1.1381,0.6231,0.58325,0.168556,0.3451,0.0115,0.05,0.5739,5.1651,3.1059,1.663,1.517,0.129199,0.0776902,0.05150832235813141,0.281228,1.4832,0.293406,0.689613,0.41299,,5.36386,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"William Fleming","sa3017314",694389
"Ryan Hawks","SEA",0.0478,0.0735,0.0635,5.10273,0.1829,0.1739,0,0,,1,4.443,1.1263,0.6093,0.56697,0.160889,0.3629,0.0042,0.0451,0.5434,4.8906,3.2661,1.49738,1.448,0.122305,0.081679,0.04062570631504059,0.279133,1.4892,0.289851,0.696148,0.439897,,5.36389,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Hawks","sa3022999",686470
"Miguel Mendez","SDP",0.0491,0.0723,0.0637,5.12541,0.1754,0.1754,0,0,,1,4.496,1.0124,0.6073,0.56949,0.162222,0.506,0.0041,0.0657,0.7974,7.1766,4.554,1.57589,1.46,0.177358,0.112544,0.06481317430734634,0.257982,1.5184,0.286769,0.705574,0.384791,,5.36433,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miguel Mendez","sa3015506",700280
"Roque Gutierrez","LAD",0.05,0.0646,0.0415,5.20164,0.4146,0.1246,0,0,,1,4.437,1.0694,0.6158,0.57796,0.178333,0.42,0.0106,0.0406,0.7348,6.6132,3.78,1.74952,1.605,0.165607,0.0946586,0.07094883918762207,0.268937,1.4894,0.290888,0.704668,0.397734,,5.36567,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Roque Gutierrez","sa3015440",692262
"Felix Arronde","KCR",0.046,0.0752,0.058,5.36436,0.1886,0.1726,0,0,,1,4.511,1.1506,0.6395,0.59604,0.144667,0.4319,0.0045,0.0479,0.5433,4.8897,3.8871,1.25793,1.302,0.120439,0.0957437,0.02469518780708313,0.285424,1.5825,0.300886,0.68335,0.453534,,5.3686,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Felix Arronde","sa3016526",702373
"Chris Clark","LAA",0.0438,0.0773,0.0599,5.24709,0.1911,0.1721,0,0,,1,4.457,1.0872,0.6225,0.58301,0.169667,0.411,0.0045,0.0593,0.6913,6.2217,3.699,1.682,1.527,0.155104,0.0922145,0.06288983672857285,0.272707,1.4982,0.293542,0.694632,0.413094,,5.3691,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris Clark","sa3022874",805363
"Juan Mercedes",,0.0458,0.0695,0.0427,5.21802,0.3964,0.1284,0,0,,1,4.395,1.0797,0.6137,0.57978,0.190556,0.3365,0.01,0.0444,0.692,6.228,3.0285,2.05646,1.715,0.157452,0.0765643,0.08088736981153488,0.268977,1.4162,0.283932,0.698177,0.331007,,5.37106,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Juan Mercedes","sa3002818",675195
"Edgar Escobar",,0.0447,0.0689,0.0377,5.29434,0.4558,0.1158,0,0,,1,4.465,1.0825,0.625,0.58826,0.173889,0.4211,0.0118,0.0424,0.707,6.363,3.7899,1.67894,1.565,0.158343,0.0943113,0.06403135508298874,0.270524,1.5036,0.291164,0.697215,0.368015,,5.37219,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edgar Escobar","sa3007244",681592
"Ty Langenberg","MIN",0.0444,0.077,0.0575,5.41377,0.1829,0.1739,0,0,,1,4.522,1.131,0.6431,0.60153,0.154778,0.4484,0.0043,0.0465,0.629,5.661,4.0356,1.40277,1.393,0.139098,0.0991597,0.03993808478116989,0.280847,1.5794,0.300995,0.687086,0.431807,,5.37395,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ty Langenberg","sa3023101",807716
"Noah Dean","BOS",0.0464,0.0725,0.0532,5.2452,0.2678,0.1558,0,0,,1,4.629,1.0241,0.6252,0.5828,0.130889,0.6517,0.0069,0.0755,0.822,7.398,5.8653,1.26132,1.178,0.177576,0.140786,0.03678980469703674,0.262469,1.6758,0.302895,0.703893,0.447489,,5.37429,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Noah Dean","sa3020740",688629
"Kelvis Salcedo","DET",0.0445,0.0734,0.0505,5.28246,0.3024,0.1484,0,0,,1,4.574,1.0872,0.6302,0.58694,0.137444,0.5483,0.0078,0.046,0.6639,5.9751,4.9347,1.21083,1.237,0.145146,0.119873,0.025273285806179047,0.273186,1.6355,0.29882,0.696636,0.449807,,5.37701,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kelvis Salcedo","sa3021531",808383
"Chris Kachmar",,0.0478,0.0736,0.0618,5.22153,0.1754,0.1754,0,0,,1,4.444,1.0432,0.6157,0.58017,0.178778,0.4291,0.0041,0.0465,0.7545,6.7905,3.8619,1.75833,1.609,0.169779,0.0965572,0.073222316801548,0.262877,1.4723,0.284806,0.700976,0.347989,,5.37705,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris Kachmar","sa1170503",690148
"Bryce Osmond","LAA",0.0428,0.0757,0.0508,5.29569,0.2884,0.1514,0,0,,1,4.465,1.0786,0.6267,0.58841,0.173,0.4365,0.0072,0.0478,0.7299,6.5691,3.9285,1.67216,1.557,0.163471,0.0977604,0.06571108847856522,0.270957,1.5151,0.294236,0.697934,0.395775,,5.37724,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bryce Osmond","sa3020800",683098
"Bryan Garcia",,0.0459,0.0756,0.059,5.3703,0.1754,0.1754,0,0,,1,4.498,1.0956,0.6358,0.5967,0.167778,0.4409,0.004,0.0512,0.7071,6.3639,3.9681,1.60377,1.51,0.157203,0.0980213,0.05918186157941818,0.273497,1.5365,0.296332,0.691989,0.4,,5.37835,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bryan Garcia","19457",650530
"Jack Mahoney","COL",0.0415,0.0802,0.0524,5.71176,0.1754,0.1754,0,0,,1,4.519,1.2112,0.6782,0.63464,0.164111,0.3867,0.0041,0.0467,0.5947,5.3523,3.4803,1.53788,1.477,0.1316,0.085572,0.04602787643671036,0.296456,1.5979,0.314745,0.672224,0.469365,,5.37938,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jack Mahoney","sa3023157",694968
"Ike Buxton",,0.0453,0.0705,0.0445,5.21613,0.3808,0.1318,0,0,,1,4.561,1.0883,0.624,0.57957,0.135111,0.5384,0.01,0.0566,0.6474,5.8266,4.8456,1.20245,1.216,0.141943,0.118044,0.023898273706436157,0.274407,1.6267,0.299416,0.697509,0.475001,,5.38178,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ike Buxton","sa3020180",702034
"Brandon Schaeffer","SEA",0.0483,0.0721,0.062,5.03019,0.215,0.167,0,0,,1,4.492,1.0934,0.6007,0.55891,0.151778,0.4312,0.0052,0.0582,0.5971,5.3739,3.8808,1.38474,1.366,0.132925,0.0959929,0.0369323268532753,0.273172,1.5246,0.289398,0.704132,0.428941,,5.38225,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brandon Schaeffer","sa3020751",801755
"Yenrri Rojas","CHC",0.0473,0.0735,0.0591,5.27922,0.1944,0.1714,0,0,,1,4.465,1.1176,0.628,0.58658,0.162,0.4124,0.0046,0.0414,0.6095,5.4855,3.7116,1.47793,1.458,0.136506,0.0923628,0.04414333403110504,0.27862,1.53,0.294966,0.692142,0.430963,,5.38354,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Yenrri Rojas","sa3018366",805060
"Cedric De Grandpre","ATL",0.0486,0.0728,0.058,5.41854,0.1754,0.1754,0,0,,1,4.558,1.0956,0.6439,0.60206,0.150778,0.522,0.0042,0.0524,0.7159,6.4431,4.698,1.37146,1.357,0.157064,0.114524,0.04254058003425598,0.275028,1.6176,0.303127,0.69228,0.436518,,5.38665,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cedric De Grandpre","sa3020315",678142
"D.J. McCarty","TEX",0.0467,0.0733,0.0567,5.23854,0.2299,0.1639,0,0,,1,4.544,1.0727,0.6243,0.58206,0.146778,0.5008,0.0057,0.0784,0.6968,6.2712,4.5072,1.39137,1.321,0.153345,0.110211,0.04313379526138306,0.270556,1.5735,0.296654,0.693854,0.447502,,5.38725,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"D.J. McCarty","sa3015222",695769
"Jairo Solis",,0.0463,0.0739,0.0562,5.31918,0.22,0.166,0,0,,1,4.443,1.094,0.6276,0.59102,0.180333,0.3823,0.0053,0.0454,0.6876,6.1884,3.4407,1.79859,1.623,0.15476,0.0860455,0.06871483474969864,0.272458,1.4763,0.290296,0.693477,0.364001,,5.38737,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jairo Solis","sa3003037",672810
"Anderson Brito","HOU",0.0486,0.0728,0.0598,5.32548,0.1754,0.1754,0,0,,1,4.521,1.0411,0.6315,0.59172,0.16,0.5371,0.0041,0.0477,0.7908,7.1172,4.8339,1.47235,1.44,0.174917,0.118801,0.056115902960300446,0.264494,1.5782,0.295136,0.699084,0.411158,,5.38794,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Anderson Brito","sa3024232",820901
"Grant Umberger","CHW",0.045,0.0749,0.0593,5.08158,0.2356,0.1626,0,0,,1,4.492,1.0855,0.6054,0.56462,0.156333,0.466,0.0058,0.0439,0.6543,5.8887,4.194,1.40408,1.407,0.145659,0.10374,0.04191896319389343,0.272595,1.5515,0.292977,0.709948,0.423078,,5.38857,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Grant Umberger","sa3067156",802359
"Sebastian Gongora","BAL",0.049,0.072,0.06,5.24844,0.1911,0.1721,0,0,,1,4.547,1.0946,0.6252,0.58316,0.149222,0.5224,0.0046,0.0412,0.6884,6.1956,4.7016,1.31776,1.343,0.151397,0.114889,0.036507584154605865,0.27479,1.617,0.300523,0.704359,0.436572,,5.38903,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sebastian Gongora","sa3025644",807792
"Noah Hall","NYM",0.0498,0.0707,0.0612,5.11254,0.2059,0.1689,0,0,,1,4.548,1.0555,0.6118,0.56806,0.138,0.5598,0.005,0.0457,0.6782,6.1038,5.0382,1.2115,1.242,0.14912,0.123087,0.026033416390419006,0.267724,1.6153,0.293478,0.705647,0.462124,,5.38924,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Noah Hall","sa3023416",801801
"Jason Savacool","STL",0.0464,0.0744,0.0603,5.1966,0.1994,0.1704,0,0,,1,4.549,1.1196,0.6228,0.5774,0.134111,0.5056,0.0048,0.043,0.567,5.103,4.5504,1.12144,1.207,0.124643,0.111145,0.013497471809387207,0.279872,1.6252,0.298697,0.697349,0.480658,,5.39038,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jason Savacool","sa3022856",691013
"Aníbal Sánchez",,0.0457,0.0758,0.0583,5.40477,0.1754,0.1754,0,0,,1,4.468,1.103,0.638,0.60053,0.177778,0.3998,0.0071,0.0448,0.6946,6.2514,3.5982,1.73737,1.6,0.155461,0.0894808,0.06598030775785446,0.274146,1.5028,0.293626,0.689682,0.376997,,5.39085,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Anibal Sanchez","3284",434671
"Tommy Vail","CHW",0.0442,0.0701,0.0423,5.0166,0.4352,0.1202,0,0,,1,4.513,1.0049,0.5951,0.5574,0.158444,0.561,0.0114,0.0405,0.8041,7.2369,5.049,1.43333,1.426,0.178174,0.124308,0.05386660248041153,0.256909,1.5659,0.287036,0.72228,0.381237,,5.39121,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tommy Vail","sa3023413",694761
"Alejandro Hidalgo","MIN",0.0452,0.0764,0.0588,5.37678,0.1754,0.1754,0,0,,1,4.525,1.0544,0.6352,0.59742,0.163667,0.5155,0.0041,0.0424,0.7718,6.9462,4.6395,1.49719,1.473,0.170564,0.113923,0.05664088577032089,0.265786,1.5699,0.293813,0.697138,0.375675,,5.3929,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alejandro Hidalgo","sa3015151",691576
"Gary Gill Hill","TBR",0.0453,0.0763,0.059,5.37012,0.1754,0.1754,0,0,,1,4.478,1.1827,0.6407,0.59668,0.163111,0.3573,0.0041,0.0512,0.5438,4.8942,3.2157,1.52197,1.468,0.121438,0.0797901,0.041648052632808685,0.290625,1.54,0.303215,0.685628,0.474849,,5.39348,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Gary Gill Hill","sa3020972",804541
"Rayner Castillo","DET",0.0446,0.0765,0.0587,5.32332,0.1895,0.1725,0,0,,1,4.555,1.1473,0.6368,0.59148,0.137333,0.4736,0.0046,0.0467,0.5421,4.8789,4.2624,1.14464,1.236,0.119012,0.103974,0.015038423240184784,0.284358,1.6209,0.301009,0.68884,0.476857,,5.39717,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Rayner Castillo","sa3015487",698982
"Kyle Robinson","ATH",0.0471,0.0732,0.0558,5.35284,0.2167,0.1667,0,0,,1,4.489,1.133,0.6373,0.59476,0.157556,0.4356,0.0052,0.0369,0.6002,5.4018,3.9204,1.37787,1.418,0.133705,0.0970372,0.03666740655899048,0.282086,1.5686,0.299331,0.690864,0.44783,,5.40046,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kyle Robinson","sa3025537",701836
"Owen Hackman","ATL",0.0477,0.0719,0.0523,5.46237,0.2381,0.1621,0,0,,1,4.505,1.1414,0.6476,0.60693,0.164889,0.4242,0.0059,0.0417,0.6374,5.7366,3.8178,1.50259,1.484,0.141487,0.094162,0.04732518643140793,0.282588,1.5656,0.301689,0.687766,0.419982,,5.40159,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Owen Hackman","sa3025349",813706
"Lucas Elissalt","DET",0.0445,0.0752,0.0544,5.34015,0.2389,0.1619,0,0,,1,4.529,1.0895,0.6333,0.59335,0.156667,0.4809,0.0059,0.0461,0.6737,6.0633,4.3281,1.40091,1.41,0.148752,0.106182,0.042570099234580994,0.272239,1.5704,0.294118,0.6936,0.402924,,5.4054,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Lucas Elissalt","sa3067134",827640
"Zach Plesac",,0.047,0.0745,0.0608,5.27742,0.1754,0.1754,0,0,,1,4.437,1.1387,0.6248,0.58638,0.179111,0.3514,0.0038,0.0294,0.5981,5.3829,3.1626,1.70205,1.612,0.134798,0.0791977,0.05560062825679779,0.280731,1.4901,0.292648,0.698192,0.387004,,5.40978,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Zach Plesac","19979",668676
"Aaron Brown",,0.0458,0.0743,0.0551,5.34339,0.2266,0.1646,0,0,,1,4.446,1.1278,0.6323,0.59371,0.176556,0.3641,0.0054,0.0399,0.6157,5.5413,3.2769,1.69102,1.589,0.138484,0.0818938,0.05659019201993942,0.27902,1.4919,0.292714,0.690596,0.391008,,5.41096,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aaron Brown","sa3017500",676345
